date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:33:19	134/134	---M-Z	200	added ('OK')	text/plain	etag:%220dae889ef78d01:0%22	https://www.sweetbouquet.vn/robots.txt		(from )
16:33:20	121276/121276	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:18%20GMT	https://www.sweetbouquet.vn/	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/index.html	(from )
16:33:21	3502/3502	---M--	200	added ('OK')	image/png	etag:%221b151311319bd41:0%22	https://www.sweetbouquet.vn/UploadImages/demo/water-mark.png	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/demo/water-mark.png	(from https://www.sweetbouquet.vn/)
16:33:21	3527/3527	---M--	200	added ('OK')	image/png	etag:%2239cc30e5309bd41:0%22	https://www.sweetbouquet.vn/UploadImages/demo/favicon.png	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/demo/favicon.png	(from https://www.sweetbouquet.vn/)
16:33:24	92657/92657	---M-Z	200	added ('OK')	text/css	etag:%221374999c369d41:0%22	https://static.styles.net.vn/css/custom/font-shops.css	C:/My%20Web%20Sites/wedding/static.styles.net.vn/css/custom/font-shops.css	(from https://www.sweetbouquet.vn/)
16:33:25	31638/31638	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:22%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=CustomThemes/default/css/config-client.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler4e05.css	(from https://www.sweetbouquet.vn/)
16:33:26	323378/323378	---M-Z	200	added ('OK')	application/javascript	etag:%227443974cc3bd21:0%22	https://www.sweetbouquet.vn/js/jquery.min.js?ver=1.8.3	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/js/jquery.min4511.js	(from https://www.sweetbouquet.vn/)
16:33:26	206212/206212	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:23%20GMT	https://www.sweetbouquet.vn/CssHandler.ashx?t=default-default&f=element%2fcss%2funiform.min.css%2ccss%2fsystem%2fconfig.min.css%2ccss%2fsystem%2fstyles.3.1.1.min.css%2ccss%2fsystem%2fsweetalert.min.css%2ccss%2fcustom%2fcustom.css%2ccss%2fcustom%2feffect.styles.min.css%2ccss%2fcustom%2fstyle_common.min.css%2ccss%2fcustom%2fstyle1.min.css%2ccss%2fcustom%2fpage%2fheadSidebar.css%2ccss%2fcustom%2fpage%2fheadBlock.css%2ccss%2fcustom%2fm.custom.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssHandler250a.css	(from https://www.sweetbouquet.vn/)
16:33:26	0/0	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:24%20GMT	https://www.sweetbouquet.vn/CssModuleHandler.ashx?t=default&f=css%2fcustom%2fabout.css%2ccss%2fcustom%2fm.about.css%2ccss%2fcustom%2fpage.css%2ccss%2fcustom%2fm.page.css%2ccss%2fcustom%2fgallery.css%2ccss%2fcustom%2fm.gallery.css%2ccss%2fcustom%2fbanners.css%2ccss%2fcustom%2fm.banners.css%2ccss%2fcustom%2fservices.css%2ccss%2fcustom%2fm.services.css%2ccss%2fcustom%2ftestimonial.css%2ccss%2fcustom%2fm.testimonial.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssModuleHandler.66b04.delayed	(from https://www.sweetbouquet.vn/)
16:33:27	3936/3936	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:24%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=css%2fcustom%2fmain-preload.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler2f22.css	(from https://www.sweetbouquet.vn/)
16:33:27	0/0	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2017%20Mar%202019%2009:33:26%20GMT	https://www.sweetbouquet.vn/BatchScripts.ashx?t=default&f=js%2fcustom%2fresponsivemobilemenu.js&v=24	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/BatchScripts.8cff2.delayed	(from https://www.sweetbouquet.vn/)
16:33:28	0/0	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:26%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=layout%2fheader%2fheader-logo_center%2frmn.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler.97dfa.delayed	(from https://www.sweetbouquet.vn/)
16:33:28	19007/19007	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:26%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=layout%2fheader%2fheader-logo_center%2fheader.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandlerc143.css	(from https://www.sweetbouquet.vn/)
16:33:28	3185/3185	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:27%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=css%2fcustom%2flanguage.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler1adc.css	(from https://www.sweetbouquet.vn/)
16:33:29	0/0	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:27%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=css%2fcustom%2fpage%2fjquery.fancybox.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler.ca8a7.delayed	(from https://www.sweetbouquet.vn/)
16:33:29	53067/53067	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2017%20Mar%202019%2009:33:28%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/wedding/connect.facebook.net/en_US/fbevents.js	(from https://www.sweetbouquet.vn/)
16:33:29	3486/3486	---MCZ	200	added ('OK')	image/png	date:Sun,%2017%20Mar%202019%2009:33:27%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=300&file=/UploadImages/demo/water-mark.png	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumbe800.png	(from https://www.sweetbouquet.vn/)
16:33:30	4863/4863	---MCZ	200	added ('OK')	image/png	date:Sun,%2017%20Mar%202019%2009:33:28%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=300&file=/UploadImages/demo/gallery_logo.png	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumbd922.png	(from https://www.sweetbouquet.vn/)
16:33:30	60103/60103	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:28%20GMT	https://www.sweetbouquet.vn/ve-chung-toi.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/ve-chung-toi.html	(from https://www.sweetbouquet.vn/)
16:33:31	41932/41932	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:29%20GMT	https://www.sweetbouquet.vn/dich-vu.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/dich-vu.html	(from https://www.sweetbouquet.vn/)
16:33:32	43489/43489	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:29%20GMT	https://www.sweetbouquet.vn/dich-vu/wedding-dresses-71.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/dich-vu/wedding-dresses-71.html	(from https://www.sweetbouquet.vn/)
16:33:33	40873/40873	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:30%20GMT	https://www.sweetbouquet.vn/dich-vu/photography-services-75.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/dich-vu/photography-services-75.html	(from https://www.sweetbouquet.vn/)
16:33:33	40450/40450	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:30%20GMT	https://www.sweetbouquet.vn/dich-vu/wedding-services-76.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/dich-vu/wedding-services-76.html	(from https://www.sweetbouquet.vn/)
16:33:34	73772/73772	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:32%20GMT	https://www.sweetbouquet.vn/ao-cuoi.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/ao-cuoi.html	(from https://www.sweetbouquet.vn/)
16:33:34	47568/47568	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:32%20GMT	https://www.sweetbouquet.vn/thu-vien-anh.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/thu-vien-anh.html	(from https://www.sweetbouquet.vn/)
16:33:35	46817/46817	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:32%20GMT	https://www.sweetbouquet.vn/tin-tuc.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/tin-tuc.html	(from https://www.sweetbouquet.vn/)
16:33:36	45997/45997	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:33%20GMT	https://www.sweetbouquet.vn/lien-he.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/lien-he.html	(from https://www.sweetbouquet.vn/)
16:33:36	24011/24011	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2017%20Mar%202019%2009:33:34%20GMT	https://www.sweetbouquet.vn/BatchScripts.ashx?t=default&f=js%2fsystem%2fjquery.smartmenus.min.js&v=24	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/BatchScripts4d1b.ashx	(from https://www.sweetbouquet.vn/)
16:33:36	49124/49124	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2017%20Mar%202019%2009:33:34%20GMT	https://www.sweetbouquet.vn/BatchScripts.ashx?t=default&f=js%2fsystem%2fjquery.fancybox.js&v=24	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/BatchScriptsd3d6.ashx	(from https://www.sweetbouquet.vn/)
16:33:37	157/157	---M-Z	302	error ('Found')	text/html	date:Sun,%2017%20Mar%202019%2009:33:34%20GMT	https://www.sweetbouquet.vn/gio-hang.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/gio-hang.1b.delayed	(from https://www.sweetbouquet.vn/)
16:33:37	11602/11602	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:35%20GMT	https://www.sweetbouquet.vn/Error.aspx?aspxerrorpath=/gio-hang.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Error2635.html	(from https://www.sweetbouquet.vn/)
16:33:37	29678/29678	---M-Z	200	added ('OK')	text/css	etag:%22c72d6e3589bd41:0%22	https://www.sweetbouquet.vn/themes/default/css/custom/slider/rev_slide/v5/settings.min.css	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/themes/default/css/custom/slider/rev_slide/v5/settings.min.css	(from https://www.sweetbouquet.vn/)
16:33:38	104767/104767	---M-Z	200	added ('OK')	application/javascript	etag:%226c8fefcb916ad21:0%22	https://www.sweetbouquet.vn/themes/default/js/custom/slider/rev_slide/5.1.4/jquery.themepunch.tools.min.js	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/themes/default/js/custom/slider/rev_slide/5.1.4/jquery.themepunch.tools.min.js	(from https://www.sweetbouquet.vn/)
16:33:38	47204/47204	---M-Z	200	added ('OK')	application/javascript	etag:%228c30edcb916ad21:0%22	https://www.sweetbouquet.vn/themes/default/js/custom/slider/rev_slide/5.1.4/jquery.themepunch.revolution.min.js	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/themes/default/js/custom/slider/rev_slide/5.1.4/jquery.themepunch.revolution.min.js	(from https://www.sweetbouquet.vn/)
16:33:39	132232/132232	---M--	200	added ('OK')	image/jpeg	etag:%22d7a64a1c339bd41:0%22	https://www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/slider03.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/slider03.jpg	(from https://www.sweetbouquet.vn/)
16:33:39	414174/414174	---M--	200	added ('OK')	image/jpeg	etag:%22eca9c1c339bd41:0%22	https://www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/slider02.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/slider02.jpg	(from https://www.sweetbouquet.vn/)
16:33:40	259886/259886	---M--	200	added ('OK')	image/jpeg	etag:%22048cc1b339bd41:0%22	https://www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/slider01.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/slider01.jpg	(from https://www.sweetbouquet.vn/)
16:33:40	408122/408122	---M--	200	added ('OK')	image/jpeg	etag:%22848e941c339bd41:0%22	https://www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/slider04.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/slider04.jpg	(from https://www.sweetbouquet.vn/)
16:33:40	3452/3452	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:38%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=css%2fcustom%2fabout%2f_pic_right_desc_left2.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandlerede5.css	(from https://www.sweetbouquet.vn/)
16:33:41	576/576	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:38%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=css%2fcustom%2fpage%2fparallax.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler4fcf.css	(from https://www.sweetbouquet.vn/)
16:33:41	51148/51148	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2009:33:39%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=600&file=/UploadImages/demo/about-us.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumb95f8.jpg	(from https://www.sweetbouquet.vn/)
16:33:41	3306/3306	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:39%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=css%2fcustom%2fgallery%2fblock_list_gallery_owl.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler8849.css	(from https://www.sweetbouquet.vn/)
16:33:42	6361/6361	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:39%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=js%2fcustom%2fowl-v2.2.1%2fowl.carousel.css%2cjs%2fcustom%2fowl-v2.2.1%2fowl.theme.default.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler955f.css	(from https://www.sweetbouquet.vn/)
16:33:42	60836/60836	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:40%20GMT	https://www.sweetbouquet.vn/thu-vien-anh/pre-wedding/co-dau-nhat-ban-237.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/thu-vien-anh/pre-wedding/co-dau-nhat-ban-237.html	(from https://www.sweetbouquet.vn/)
16:33:43	48006/48006	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2009:33:40%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=520&file=/UploadImages/gallery/japanshoots/180213_0217co-dau-nhat-ban_new.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumb4dfd.jpg	(from https://www.sweetbouquet.vn/)
16:33:43	723/723	---M--	200	added ('OK')	image/jpeg	etag:%22db633bc36a9bd41:0%22	https://www.sweetbouquet.vn/UploadImages/demo/16x11.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/demo/16x11.jpg	(from https://www.sweetbouquet.vn/)
16:33:44	72537/72537	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:41%20GMT	https://www.sweetbouquet.vn/thu-vien-anh/pre-wedding/hoi-an-236.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/thu-vien-anh/pre-wedding/hoi-an-236.html	(from https://www.sweetbouquet.vn/)
16:33:44	34822/34822	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2009:33:41%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=520&file=/UploadImages/gallery/hoian-phuongthinh/SWB00308-1hoi-an_new.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumb286b.jpg	(from https://www.sweetbouquet.vn/)
16:33:45	64617/64617	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:43%20GMT	https://www.sweetbouquet.vn/thu-vien-anh/pre-wedding/lookbook-235.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/thu-vien-anh/pre-wedding/lookbook-235.html	(from https://www.sweetbouquet.vn/)
16:33:45	37460/37460	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2009:33:43%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=520&file=/UploadImages/gallery/lookbook-thao/SWB06521lookbook_new.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumb026f.jpg	(from https://www.sweetbouquet.vn/)
16:33:46	74070/74070	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:44%20GMT	https://www.sweetbouquet.vn/thu-vien-anh/pre-wedding/indoor-studio-234.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/thu-vien-anh/pre-wedding/indoor-studio-234.html	(from https://www.sweetbouquet.vn/)
16:33:46	29497/29497	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2009:33:44%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=520&file=/UploadImages/gallery/indoor-pics/SWB01652-1indoor-studio_new.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumb2b4a.jpg	(from https://www.sweetbouquet.vn/)
16:33:47	70206/70206	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:45%20GMT	https://www.sweetbouquet.vn/thu-vien-anh/pre-wedding/dich-vu-khach-hang-233.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/thu-vien-anh/pre-wedding/dich-vu-khach-hang-233.html	(from https://www.sweetbouquet.vn/)
16:33:48	27967/27967	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2009:33:46%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=520&file=/UploadImages/gallery/thu-vay/SWB09904dich-vu-khach-hang_new.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumbc106.jpg	(from https://www.sweetbouquet.vn/)
16:33:48	86316/86316	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:46%20GMT	https://www.sweetbouquet.vn/thu-vien-anh/pre-wedding/vintage-danang-232.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/thu-vien-anh/pre-wedding/vintage-danang-232.html	(from https://www.sweetbouquet.vn/)
16:33:49	30932/30932	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2009:33:46%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=520&file=/UploadImages/gallery/duy-trinh-vintage/SWB09216-1vintage-danang_new.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumb6128.jpg	(from https://www.sweetbouquet.vn/)
16:33:50	55731/55731	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:47%20GMT	https://www.sweetbouquet.vn/thu-vien-anh/pre-wedding/da-nang-ngay-xuong-pho-231.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/thu-vien-anh/pre-wedding/da-nang-ngay-xuong-pho-231.html	(from https://www.sweetbouquet.vn/)
16:33:50	33494/33494	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2009:33:48%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=520&file=/UploadImages/gallery/phuc-ngoc-cub/SWB00779_1_new.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumbb7a8.jpg	(from https://www.sweetbouquet.vn/)
16:33:51	48572/48572	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:48%20GMT	https://www.sweetbouquet.vn/thu-vien-anh/pre-wedding/hinh-cuoi-phong-cach-nhat-ban-230.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/thu-vien-anh/pre-wedding/hinh-cuoi-phong-cach-nhat-ban-230.html	(from https://www.sweetbouquet.vn/)
16:33:51	22374/22374	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2009:33:49%20GMT	https://www.sweetbouquet.vn/Thumb.ashx?s=520&file=/UploadImages/gallery/duy-thuong/album05album-04_new.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Thumbc80f.jpg	(from https://www.sweetbouquet.vn/)
16:33:51	85397/85397	---M-Z	200	added ('OK')	application/javascript	etag:%229f4a371a624dd31:0%22	https://www.sweetbouquet.vn/themes/default/js/custom/owl-v2.2.1/owl.carousel.js	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/themes/default/js/custom/owl-v2.2.1/owl.carousel.js	(from https://www.sweetbouquet.vn/)
16:33:52	1769/1769	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:49%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=css%2fcustom%2fservices%2fservices_category.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandlere0e0.css	(from https://www.sweetbouquet.vn/)
16:33:52	4307/4307	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:49%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=css%2fcustom%2ftestimonial%2fblock_testimonial_slider_owl.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandlere340.css	(from https://www.sweetbouquet.vn/)
16:33:52	0/0	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:51%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=css%2fcustom%2fpage%2fcontact_sweetbouquet.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler.3da706.delayed	(from https://www.sweetbouquet.vn/)
16:33:53	450430/450430	---M--	200	added ('OK')	image/jpeg	etag:%22bcde149675b1d41:0%22	https://www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/infor.jpg	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/banners/sweet-bouquet/infor.jpg	(from https://www.sweetbouquet.vn/)
16:33:53	1775/1775	---M--	200	added ('OK')	image/png	etag:%22df8c1a6bd79cd41:0%22	https://www.sweetbouquet.vn/UploadImages/demo/headblock.png	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/demo/headblock.png	(from https://www.sweetbouquet.vn/)
16:33:53	7902/7902	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:52%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=layout%2ffooter%2ffooter-map%2ffooter.css%2ccss%2fcustom%2fshops%2fjquery.bxslider.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandlera149.css	(from https://www.sweetbouquet.vn/)
16:33:54	51089/51089	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2017%20Mar%202019%2009:33:52%20GMT	https://www.sweetbouquet.vn/BatchScripts.ashx?t=default&f=js%2fcustom%2fjquery.bxslider.js&v=24	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/BatchScriptsec4d.ashx	(from https://www.sweetbouquet.vn/)
16:33:54	2411/2411	---M--	200	added ('OK')	image/png	etag:%221ea17ca670b1d41:0%22	https://www.sweetbouquet.vn/UploadImages/demo/f_logo.png	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/demo/f_logo.png	(from https://www.sweetbouquet.vn/)
16:33:55	411/411	---M-Z	200	added ('OK')	text/css	date:Sun,%2017%20Mar%202019%2009:33:53%20GMT	https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=layout%2ffooter-site%2ffooter-site-basic%2ffooter-site.css%2clayout%2ffooter-site%2ffooter-site-basic%2fm.footer-site.css&v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/CssClientHandler0353.css	(from https://www.sweetbouquet.vn/)
16:33:55	106068/106068	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:53%20GMT	https://www.sweetbouquet.vn/home-JP.html	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/home-JP.html	(from https://www.sweetbouquet.vn/)
16:33:56	118268/118268	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2017%20Mar%202019%2009:33:54%20GMT	https://www.sweetbouquet.vn/Scripts.ashx?t=default&v=ver24	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/Scripts375d.ashx	(from https://www.sweetbouquet.vn/)
16:33:56	4972/4972	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Mar%202019%2009:33:54%20GMT	https://static.styles.net.vn/css/custom/.fonts/Sansita-Regular/Sansita-Regular.woff	C:/My%20Web%20Sites/wedding/static.styles.net.vn/css/custom/.fonts/Sansita-Regular/Sansita-Regular.46.delayed	(from https://static.styles.net.vn/css/custom/font-shops.css)
16:33:57	11651/11651	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:55%20GMT	https://www.sweetbouquet.vn/UploadImages/about/juice.png	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/about/juice.html	(from https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=CustomThemes/default/css/config-client.css&v=69)
16:33:57	11656/11656	---M-Z	200	added ('OK')	text/html	date:Sun,%2017%20Mar%202019%2009:33:55%20GMT	https://www.sweetbouquet.vn/UploadImages/about/cafe.png?v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/UploadImages/about/cafe76ae.html	(from https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=CustomThemes/default/css/config-client.css&v=69)
16:33:58	499/499	---M--	200	added ('OK')	image/png	etag:%224ba24bbd916ad21:0%22	https://www.sweetbouquet.vn/themes/default/CustomThemes/default/images/icon/tick.png?v=69	C:/My%20Web%20Sites/wedding/www.sweetbouquet.vn/themes/default/CustomThemes/default/images/icon/tick76ae.png	(from https://www.sweetbouquet.vn/CssClientHandler.ashx?t=default&f=CustomThemes/default/css/config-client.css&v=69)
